cik,gvkey,coname,FFI,filing_date,virus_sc_R,virus_sent_wc_R,virus_kw_freq_R,virus_sc,virus_sent_wc,virus_kw_freq
882796,29837,"BIOCRYST PHARMACEUTICALS INC","Pharmaceutical Products",11may2020,7.936508,8.428572,.5054945,25,767,46
1356090,18315,"PRECIGEN, INC","Pharmaceutical Products",11may2020,12.74131,13.63694,.723075,33,1075,57
1517130,17422,"Pingtan Marine Enterprise Ltd","Food",11may2020,4.464286,4.136798,.2538829,10,277,17
1494891,26908,"Sensus Healthcare, Inc","Medical Equipment",11may2020,12.06897,9.688581,.7497116,7,168,13
1297184,20659,"Amphastar Pharmaceuticals, Inc","Pharmaceutical Products",11may2020,17.3913,19.76309,1.402743,20,634,45
1428439,32382,"ROKU, INC","Recreational Products",11may2020,8.571428,10.24381,.6186317,15,563,34
1437578,65275,"BRIGHT HORIZONS FAMILY SOLUTIONS INC","Personal Services",11may2020,17.81609,24.49824,.9192585,31,1599,60
1421182,179817,"Verso Corp","Business Supplies",11may2020,10.81081,12.39071,.7235454,12,411,24
933036,31460,"RENT A CENTER INC DE","Business Services",11may2020,10.58201,15.49703,.7816483,20,912,46
1102993,133869,"LIVEPERSON INC","Business Services",11may2020,1.111111,1.27921,.0705077,4,127,7
1384905,18630,"RingCentral, Inc","Business Services",11may2020,14.47368,17.41729,1.024546,22,816,48
1373670,22047,"Green Brick Partners, Inc","Construction",11may2020,11.66667,14.73711,.8288009,14,569,32
1171155,162914,"RADIANT LOGISTICS, INC","Transportation",11may2020,7.608696,14.77495,.5870842,14,755,30
708821,8334,"PAR TECHNOLOGY CORP","Computers",11may2020,16.09195,17.48818,1.282917,14,518,38
1401680,185646,"Cornerstone OnDemand Inc","Business Services",11may2020,3.703704,8.851559,.371507,8,548,23
1615165,31091,"Veritone, Inc","Business Services",11may2020,11.81818,12.34066,.759425,13,455,28
1552275,12892,"Sunoco LP","Wholesale",11may2020,3.289474,3.275774,.3301168,5,129,13
1320461,163765,"Cooper-Standard Holdings Inc","Automobiles and Trucks",11may2020,14.28571,26.07533,1.044958,21,1073,43
1651311,26385,"Merus N V","Pharmaceutical Products",11may2020,18.60465,20.28516,1.652625,16,626,51
50471,116166,"PARK CITY GROUP INC","Business Services",11may2020,5.434783,6.160164,.3813435,5,210,13
1055726,66697,"INOVIO PHARMACEUTICALS, INC","Medical Equipment",11may2020,5.882353,8.51547,.4257735,6,300,15
1269021,17931,"PORTOLA PHARMACEUTICALS INC","Pharmaceutical Products",11may2020,7.352941,8.002901,.5077369,10,331,21
1162461,146648,"CUTERA INC","Medical Equipment",11may2020,16.42512,18.85413,1.292078,34,1109,76
1494319,21515,"Univar Solutions Inc","Wholesale",11may2020,5.825243,6.664328,.5261312,12,380,30
1644378,26545,"RMR GROUP INC","Business Services",11may2020,10.43956,10.38693,.7136061,19,655,45
875622,24710,"BIOSPECIFICS TECHNOLOGIES CORP","Pharmaceutical Products",11may2020,6.185567,7.715814,.5729564,6,202,15
1387467,184604,"ALPHA & OMEGA SEMICONDUCTOR Ltd","Electronic Equipment",11may2020,5.980066,8.190516,.4836505,18,779,46
1393066,2337,"Resolute Forest Products Inc","Business Supplies",11may2020,7.471264,19.96255,.6554307,13,1066,35
1592016,19525,"AgroFresh Solutions, Inc","Chemicals",11may2020,4.347826,5.161735,.2523515,7,225,11
1632127,23225,"Cable One, Inc","Telecommunications",11may2020,10.58823,14.81832,.7759273,18,783,41
70415,7759,"GP STRATEGIES CORP","Personal Services",11may2020,15.54404,20.04918,.9344262,30,1223,57
1575051,18321,"Ciner Resources LP","Nonmetallic Mining",11may2020,8.250825,7.97718,.4157803,25,825,43
814549,13480,"EBIX INC","Business Services",11may2020,9.053498,11.53219,.6525285,22,919,52
1635881,23864,"Exterran Corp","Machinery",11may2020,6.666667,6.29961,.3779766,16,500,30
1024725,10443,"TENNECO INC","Automobiles and Trucks",11may2020,6.340058,6.394438,.4014885,22,653,41
1360214,176636,"HARROW HEALTH, INC","Pharmaceutical Products",11may2020,10.85973,13.60451,.6550884,24,893,43
783412,12568,"DAILY JOURNAL CORP","Business Services",11may2020,9.482759,14.61876,.4662644,11,533,17
886136,27790,"SAGA COMMUNICATIONS INC","Telecommunications",11may2020,8.227848,10.58419,.5727377,13,462,25
1575793,19977,"Energous Corp","Miscellaneous",11may2020,7.619048,10.96518,.4886988,8,359,16
1327318,20540,"TrueCar, Inc","Business Services",11may2020,11.26761,13.31789,.7817024,24,920,54
1351636,31457,"SHOTSPOTTER, INC","Business Services",11may2020,11.61616,13.07359,.9004329,23,755,52
827871,19784,"EAGLE PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,23.44828,25.59232,1.600854,34,1199,75
894405,1743,"ARCBEST CORP DE","Transportation",11may2020,12.8866,19.28555,.8545693,50,2505,111
1082324,122175,"VirnetX Holding Corp","Business Services",11may2020,0,0,0,0,0,0
858339,20423,"CAESARS ENTERTAINMENT Corp","Entertainment",11may2020,19.79167,26.32667,1.297955,57,2292,113
1447028,62475,"Arbutus Biopharma Corp","Pharmaceutical Products",11may2020,10.3139,9.950773,.7383966,23,566,42
918965,29910,"SCANSOURCE, INC","Wholesale",11may2020,5.789474,5.14444,.3759398,11,260,19
55772,6433,"KIMBALL INTERNATIONAL INC","Business Supplies",11may2020,9.60452,14.07963,.615503,17,732,32
1109354,138483,"BRUKER CORP","Measuring and Control Equity",11may2020,19.20904,20.37768,1.253219,34,1187,73
1583648,22590,"PIERIS PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,5,5.645785,.2062387,7,219,8
1309108,162385,"WEX Inc","Business Services",11may2020,8.77193,10.33228,.4813901,25,880,41
1594109,19906,"GrubHub Inc","Business Services",11may2020,7.109005,9.492765,.3975195,15,597,25
816761,178310,"TERADATA CORP DE","Business Services",11may2020,14.61988,18.43623,.961333,25,863,45
1013488,63739,"BJs RESTAURANTS INC","Restaurants, Hotel, Mc'el",11may2020,16.43192,20.00304,1.050388,35,1314,69
275053,7799,"NATURES SUNSHINE PRODUCTS INC","Pharmaceutical Products",11may2020,9.661836,11.19985,.4829123,20,603,26
5981,1585,"AMERICAN VANGUARD CORP","Chemicals",11may2020,14.17323,18.44852,.8744711,18,654,31
1057083,125014,"PC TEL INC","Electronic Equipment",11may2020,13.86861,16.95161,.9852217,19,585,34
1271214,21006,"Intersect ENT, Inc","Medical Equipment",11may2020,10.46512,12.05367,1.082017,18,557,50
882104,24878,"PDL BIOPHARMA, INC","Pharmaceutical Products",11may2020,4.814815,6.228893,.2876798,13,498,23
1710366,32372,"CONSOL Energy Inc","Coal",11may2020,7.323232,8.444745,.3553901,29,998,42
1175483,147303,"Drive Shack Inc","Entertainment",11may2020,12,19.49669,.8896797,15,767,35
1434316,18562,"FATE THERAPEUTICS INC","Pharmaceutical Products",11may2020,4.83871,7.870134,.5099439,9,463,30
1636519,24481,"Madison Square Garden Sports Corp","Entertainment",11may2020,14.46078,18.56391,.7547431,59,2681,109
1575828,17956,"FRANK'S INTERNATIONAL N V","Petroleum and Natural Gas",11may2020,14.55696,14.72441,.9645669,23,748,49
1579823,21178,"New Age Beverages Corp","Candy and Soda",11may2020,4.803493,4.664519,.2661437,11,333,19
1351288,247881,"GW PHARMACEUTICALS PLC","Pharmaceutical Products",11may2020,12.9771,20.74267,.8041627,17,877,34
880432,24890,"MISONIX INC","Medical Equipment",11may2020,26.81159,36.19878,1.978333,37,1537,84
1438533,16848,"Retrophin, Inc","Pharmaceutical Products",11may2020,17.79661,17.2987,.8311688,21,666,32
1084991,150562,"NATURAL GAS SERVICES GROUP INC","Business Services",11may2020,8.695652,8.67915,.6578947,12,343,26
1175454,184700,"FLEETCOR TECHNOLOGIES INC","Business Services",11may2020,6.213018,11.39079,.5190989,21,1163,53
1089511,126555,"ALASKA COMMUNICATIONS SYSTEMS GROUP INC","Telecommunications",11may2020,9.3199,9.578798,.7572172,37,1012,80
1386278,184392,"GREEN DOT CORP","Business Services",11may2020,9.417041,14.52545,.5076858,21,1030,36
108312,11580,"Woodward, Inc","Electrical Equipment",11may2020,9.824561,10.37231,.6292606,28,989,60
935419,61418,"RCI HOSPITALITY HOLDINGS, INC","Restaurants, Hotel, Mc'el",11may2020,17.70335,17.40472,1.361161,37,959,75
1420520,27737,"Atomera Inc","Electronic Equipment",11may2020,8.333333,8.457711,.6218905,7,204,15
1708035,32285,"PQ Group Holdings Inc","Chemicals",11may2020,8.445946,9.053118,.5080832,25,784,44
1073349,118223,"BOTTOMLINE TECHNOLOGIES INC DE","Business Services",11may2020,4.026845,3.016738,.2140911,6,155,11
1280600,18510,"ACCELERON PHARMA INC","Pharmaceutical Products",11may2020,1.136364,.6903164,.0575264,2,36,3
1162112,185921,"RigNet, Inc","Telecommunications",11may2020,6.432748,7.164701,.4150284,11,328,19
1001316,61711,"TG THERAPEUTICS, INC","Pharmaceutical Products",11may2020,3.846154,4.20218,.1783945,7,212,9
6176,1613,"AMPCO PITTSBURGH CORP","Fabricated Products",11may2020,9.219858,15.66831,.6342494,13,667,27
913277,185372,"Clarus Corp","Recreational Products",11may2020,16.82243,25.13552,1.226819,18,881,43
1178711,15539,"Paratek Pharmaceuticals, Inc","Pharmaceutical Products",11may2020,8.588957,11.68977,.6556763,14,624,35
350698,9063,"AUTONATION, INC","Retail",11may2020,12.65823,15.79867,.9244992,40,1538,90
948708,61321,"SMITH MICRO SOFTWARE, INC","Business Services",11may2020,1.282051,.5780347,.0963391,1,12,2
1460329,183799,"Fluent, Inc","Business Services",11may2020,9.219858,11.21751,.6155951,13,492,27
792977,12250,"AMAG PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,13.86139,14.48606,.7171315,28,909,45
39899,4988,"TEGNA INC","Telecommunications",11may2020,9.452736,12.35465,.690407,19,680,38
1375365,176567,"Super Micro Computer, Inc","Computers",11may2020,8.620689,7.876891,.5390367,15,453,31
1515156,156578,"Advanced Emissions Solutions, Inc","Machinery",11may2020,6.222222,10.02653,.3910069,14,718,28
1631574,26340,"Wave Life Sciences Ltd","Pharmaceutical Products",11may2020,15.20737,14.06326,.8272506,33,867,51
1688941,29835,"Foundation Building Materials, Inc","Wholesale",11may2020,14.28571,14.46313,1.222774,27,757,64
1168054,150699,"CIMAREX ENERGY CO","Petroleum and Natural Gas",11may2020,1.633987,2.069923,.1135933,5,164,9
1690334,31384,"SEACOR Marine Holdings Inc","Transportation",11may2020,4.43038,6.294142,.2700457,7,303,13
1623613,7637,"Mylan N V","Pharmaceutical Products",11may2020,8.587257,10.27105,.5076602,31,1133,56
1041024,66366,"ROCKWELL MEDICAL, INC","Medical Equipment",11may2020,4.651163,6.472492,.3236246,6,260,13
887359,64334,"Vericel Corp","Pharmaceutical Products",11may2020,20.71428,24.64,1.28,29,1078,56
1692412,28370,"Playa Hotels & Resorts N V","Restaurants, Hotel, Mc'el",11may2020,15.21739,15.13833,1.383311,49,1357,124
790526,13071,"RadNet, Inc","Healthcare",11may2020,6.276151,9.127672,.4332756,15,632,30
1679268,21834,"MAMMOTH ENERGY SERVICES, INC","Petroleum and Natural Gas",11may2020,5.300354,6.044278,.3396978,15,516,29
884144,25138,"ASURE SOFTWARE INC","Business Services",11may2020,10.20408,17.91614,.635324,10,564,20
106532,11455,"WEYCO GROUP INC","Wholesale",11may2020,11.57895,13.50743,1.080594,11,300,24
915913,29751,"ALBEMARLE CORP","Chemicals",11may2020,9.051724,9.218772,.5430998,21,662,39
1322439,163685,"Eagle Bulk Shipping Inc","Transportation",11may2020,3.428571,3.766042,.2103934,6,179,10
1059262,158737,"SP Plus Corp","Personal Services",11may2020,4.347826,4.901961,.2055661,9,310,13
65312,7295,"EVI INDUSTRIES, INC","Wholesale",11may2020,10.24096,24.77259,.8035173,17,1634,53
1001233,133871,"SANGAMO THERAPEUTICS, INC","Pharmaceutical Products",11may2020,19.72789,17.49016,1.071272,29,800,49
1177648,16269,"ENANTA PHARMACEUTICALS INC","Pharmaceutical Products",11may2020,29.72973,33.61283,1.567627,55,1844,86
1159036,151630,"HALOZYME THERAPEUTICS, INC","Pharmaceutical Products",11may2020,7.388316,8.151019,.4513594,43,1535,85
1551693,22037,"Sientra, Inc","Medical Equipment",11may2020,9.55414,10.02283,.7077625,15,439,31
1026655,14794,"CORE MOLDING TECHNOLOGIES INC","Rubber and Plastic Products",11may2020,4.504505,12.02931,.2527167,5,476,10
1121142,137609,"Maxar Technologies Inc","Electronic Equipment",11may2020,6.074766,6.845884,.2337619,13,410,14
60977,6845,"LYDALL INC DE","Automobiles and Trucks",11may2020,17.94872,22.07368,1.05705,35,1420,68
820318,14561,"II-VI INC","Measuring and Control Equity",11may2020,10.76923,14.30219,.8073817,14,620,35
1399520,18978,"ONE Group Hospitality, Inc","Restaurants, Hotel, Mc'el",11may2020,16.03053,19.35239,1.062484,21,765,42
1590895,21808,"Eldorado Resorts, Inc","Entertainment",11may2020,10.66282,12.49797,.5691983,37,1537,70
1024305,12151,"COTY INC","Consumer Goods",11may2020,13.45794,20.34982,.8135278,72,3502,140
732834,3469,"CONTINENTAL RESOURCES, INC","Petroleum and Natural Gas",11may2020,9.389671,11.77269,.542659,20,781,36
1048286,28930,"MARRIOTT INTERNATIONAL INC MD","Restaurants, Hotel, Mc'el",11may2020,19.86755,25.92739,.8530053,30,1307,43
81362,8850,"QUAKER CHEMICAL CORP","Petroleum and Natural Gas",11may2020,17,22.73315,.7564447,51,2284,76
749660,12874,"ICAD INC","Medical Equipment",11may2020,21.6,24.36214,1.536351,27,888,56
896156,23252,"ETHAN ALLEN INTERIORS INC","Consumer Goods",11may2020,12.31884,18.37799,.7758516,34,1516,64
915778,29722,"DSP GROUP INC DE","Electronic Equipment",11may2020,10.43478,9.330011,.761351,24,674,55
1501134,22867,"Invitae Corp","Healthcare",11may2020,6.372549,6.950563,.3100016,13,426,19
1264587,171022,"STEMLINE THERAPEUTICS INC","Pharmaceutical Products",11may2020,2.980132,3.340292,.1473658,9,272,12
1113148,175533,"INFINITY PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,9.392265,7.845624,.5435767,17,433,30
1023313,64061,"FORRESTER RESEARCH, INC","Business Services",11may2020,8.609271,18.13037,.6790403,13,801,30
1097864,134932,"ON SEMICONDUCTOR CORP","Electronic Equipment",11may2020,17.28395,21.51266,1.105958,28,1206,62
75208,8210,"OVERSEAS SHIPHOLDING GROUP INC","Transportation",11may2020,6.586826,6.776316,.4605263,11,309,21
719135,12719,"Apyx Medical Corp","Medical Equipment",11may2020,16.12903,17.13692,1.277101,20,577,43
865752,24316,"Monster Beverage Corp","Candy and Soda",11may2020,13.25301,13.03475,.9534563,33,1039,76
850261,183602,"Sorrento Therapeutics, Inc","Pharmaceutical Products",11may2020,6.748466,6.448311,.4947117,11,378,29
19411,2940,"MAGELLAN HEALTH INC","Business Services",11may2020,1.059322,1.182432,.0807873,5,161,11
837465,24978,"CALLAWAY GOLF CO","Recreational Products",11may2020,16.93122,21.32162,.9602864,32,1310,59
1136869,144559,"ZIMMER BIOMET HOLDINGS, INC","Medical Equipment",11may2020,10.73171,12.32244,.6392046,22,694,36
1162194,179840,"FLUIDIGM CORP","Measuring and Control Equity",11may2020,6.372549,7.897471,.3636993,13,456,21
1336917,165052,"Under Armour, Inc","Apparel",11may2020,10.30534,13.75312,.7107232,27,1103,57
1293971,17998,"bluebird bio, Inc","Pharmaceutical Products",11may2020,8.064516,11.14589,.6259781,15,641,36
918541,29894,"NN INC","Machinery",11may2020,12.57862,17.42264,.7842306,20,822,37
1559865,185375,"EVERTEC, Inc","Business Services",11may2020,10.59908,12.669,.5772444,23,834,38
1509991,186276,"Kosmos Energy Ltd","Petroleum and Natural Gas",11may2020,4.201681,4.242223,.3659957,10,255,22
1567345,17687,"HEMISPHERE MEDIA GROUP, INC","Telecommunications",11may2020,10.15625,13.07173,.8835759,13,503,34
1463972,184113,"Vuzix Corp","Recreational Products",11may2020,4.504505,5.373487,.3247712,5,182,11
1366246,176782,"GLU MOBILE INC","Business Services",11may2020,3.954802,3.917125,.2913564,7,242,18
1464790,178073,"B Riley Financial, Inc","Business Services",11may2020,5.454545,6.934985,.371517,12,560,30
1340652,179671,"ChemoCentryx, Inc","Pharmaceutical Products",11may2020,13.20755,14.85865,.6793776,21,678,31
98222,10565,"TIDEWATER INC","Transportation",11may2020,10.43956,17.57983,.689405,19,969,38
821483,22447,"PAR PACIFIC HOLDINGS, INC","Petroleum and Natural Gas",11may2020,7.142857,10.31172,.3896465,16,741,28
894081,155280,"Air Transport Services Group, Inc","Transportation",11may2020,5.217391,5.659121,.3661784,12,340,22
1270073,14320,"INTERCEPT PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,16.10738,18.99337,1.035626,24,917,50
1125376,178803,"ENSIGN GROUP, INC","Healthcare",11may2020,8.160237,10.36417,.5350927,55,1995,103
883902,25130,"Cornerstone Building Brands, Inc","Construction Materials",12may2020,12.08791,15.22629,.854598,33,1265,71
1056358,112968,"MANNATECH INC","Pharmaceutical Products",12may2020,2.768166,3.080109,.2070661,8,238,16
203527,11115,"VARIAN MEDICAL SYSTEMS INC","Medical Equipment",12may2020,17.37705,20.50269,.9628053,53,2023,95
62234,7022,"MARCUS CORP","Entertainment",12may2020,13.1579,17.2393,.8632597,40,1997,100
814676,13582,"CPS TECHNOLOGIES CORP DE","Construction Materials",12may2020,11.25,13.1593,.9057006,9,247,17
946454,61285,"BALLANTYNE STRONG, INC","Consumer Goods",12may2020,20.91503,29.41751,1.485536,32,1505,76
1076930,61356,"NOVANTA INC","Electronic Equipment",12may2020,14.63415,24.92299,.909491,30,1699,62
103730,11191,"VISHAY INTERTECHNOLOGY INC","Electronic Equipment",12may2020,7.079646,9.388235,.5764706,24,798,49
1687187,29670,"Ramaco Resources, Inc","Coal",12may2020,9.923664,10.4878,.8841463,13,344,29
1488917,185125,"Electromed, Inc","Medical Equipment",12may2020,13.70968,22.76657,1.008646,17,948,42
1377789,176572,"AVIAT NETWORKS, INC","Electronic Equipment",12may2020,8.609271,9.972615,.7759014,13,437,34
1601548,20661,"Vectrus, Inc","Business Services",12may2020,13.22751,20.45131,.888415,25,1151,50
715787,6034,"INTERFACE INC","Textiles",12may2020,26.15385,31.75379,1.807523,17,650,37
1054721,125274,"BSQUARE CORP WA","Wholesale",12may2020,14.28571,14.34426,1.02459,14,420,30
1461119,154773,"CRH Medical Corp","Healthcare",12may2020,15,18.36086,.8418043,33,1156,53
1389002,17376,"MARIN SOFTWARE INC","Business Services",12may2020,5.524862,6.089521,.4163775,10,351,24
1183765,32267,"Molecular Templates, Inc","Pharmaceutical Products",12may2020,6.912442,6.314782,.3508212,15,396,22
13573,2342,"BOWL AMERICA INC","Entertainment",12may2020,10.30928,13.45168,.6706114,10,341,17
31791,4145,"PERKINELMER INC","Measuring and Control Equity",12may2020,4.471545,6.699577,.2820874,11,570,24
1587246,19184,"Cypress Environmental Partners, L P","Petroleum and Natural Gas",12may2020,3.30033,4.399511,.2333074,10,396,21
1282648,174169,"BATTALION OIL CORP","Petroleum and Natural Gas",12may2020,4.444445,6.800924,.2806207,8,412,17
924383,22373,"Genasys Inc","Recreational Products",12may2020,10.67416,15.04774,.996264,19,725,48
1006045,62168,"IRIDEX CORP","Medical Equipment",12may2020,15.78947,18.14634,1.414634,12,372,29
90168,9698,"SIFCO INDUSTRIES INC","Aircraft",12may2020,10.73446,16.94285,.8116334,19,1002,48
1320854,162742,"FreightCar America, Inc","Shipbuilding, Railroad Eq",12may2020,12.63158,14.90922,.8030726,12,427,23
868278,31418,"ProPhase Labs, Inc","Pharmaceutical Products",12may2020,4.6875,5.217808,.3350886,3,109,7
700841,8892,"RCM TECHNOLOGIES INC","Business Services",12may2020,13.26531,18.31561,.8038585,39,1481,65
1341766,175269,"Celsius Holdings, Inc","Candy and Soda",12may2020,8.163265,6.506181,.4554327,4,100,7
1681622,29004,"Varex Imaging Corp","Medical Equipment",13may2020,4.83871,9.58231,.4368005,6,351,16
1039280,107446,"NETSOL TECHNOLOGIES INC","Business Services",13may2020,3.149606,2.081475,.1486768,8,140,10
1084577,121793,"CYREN Ltd","Business Services",13may2020,0,0,0,0,0,0
1021270,63930,"BBQ HOLDINGS, INC","Restaurants, Hotel, Mc'el",13may2020,11.9403,12.18246,.9560229,16,446,35
101295,10902,"UNITED GUARDIAN INC","Pharmaceutical Products",13may2020,13.51351,13.32729,.6648535,15,441,22
1286613,163668,"LINCOLN EDUCATIONAL SERVICES CORP","Personal Services",13may2020,21.45455,21.41698,1.297999,59,1584,96
89140,9619,"SERVOTRONICS INC DE","Electrical Equipment",13may2020,9.836065,13.72549,.6359301,6,259,12
1606909,21904,"Pangaea Logistics Solutions Ltd","Transportation",13may2020,5.882353,6.123041,.3192107,7,211,11
1273636,19967,"APPLIED GENETIC TECHNOLOGIES CORP","Pharmaceutical Products",13may2020,4.458599,6.025855,.2085071,7,289,10
351998,3761,"DATA I O CORP","Measuring and Control Equity",13may2020,12.14286,15.18036,.6763527,17,606,27
1051514,164293,"STRATA Skin Sciences, Inc","Medical Equipment",13may2020,16.56442,19.6334,1.283096,27,964,63
87050,178153,"Neonode Inc","Electronic Equipment",13may2020,5.696203,9.343434,.4292929,9,370,17
863894,22817,"VERU INC","Rubber and Plastic Products",13may2020,17.98246,19.89624,1.107684,41,1419,79
1366340,18108,"FINJAN HOLDINGS, INC","Business Services",13may2020,2.758621,1.971895,.1133273,4,87,5
1672909,31099,"Canterbury Park Holding Corp","Entertainment",13may2020,15.71429,18.39864,1.241178,22,756,51
1326190,31249,"Altimmune, Inc","Pharmaceutical Products",13may2020,12.34568,16.45073,1.295642,10,419,33
891482,28749,"FULL HOUSE RESORTS INC","Entertainment",13may2020,18.08511,21.51092,1.054697,51,1754,86
1354327,174049,"PGT Innovations, Inc","Construction Materials",13may2020,14.04494,20.78068,.943849,25,1299,59
811641,13235,"IMMUCELL CORP DE","Pharmaceutical Products",13may2020,2.447552,7.308274,.1396486,7,628,12
1671584,27338,"Aptevo Therapeutics Inc","Pharmaceutical Products",13may2020,7.2,6.783558,.6323656,9,236,22
2186,1117,"BK Technologies Corp","Electronic Equipment",13may2020,14.72393,14.84894,1.049925,24,693,49
1128928,4809,"FLOWERS FOODS INC","Food",13may2020,15.87302,20.16165,1.077683,40,1347,72
1104855,133825,"Support com, Inc","Business Services",13may2020,1.25,.6974717,.043592,1,16,1
838875,30666,"WILLAMETTE VALLEY VINEYARDS INC","Alcoholic Beverages",13may2020,10.57692,16.70255,.922793,11,543,30
1641991,24611,"SPX FLOW, Inc","Machinery",13may2020,5.633803,9.378925,.4466155,12,672,32
1036262,64915,"INTEST CORP","Measuring and Control Equity",13may2020,16.56442,23.07692,1.515726,27,1218,80
1477246,184259,"S&W Seed Co","Agriculture",14may2020,2.873563,3.613496,.2495508,10,362,25
1534708,18398,"Eastside Distilling, Inc","Alcoholic Beverages",14may2020,3.378378,2.962461,.226142,5,131,10
787253,13765,"NATURAL ALTERNATIVES INTERNATIONAL INC","Pharmaceutical Products",14may2020,8.510638,9.470569,.6905623,8,288,21
1626199,32245,"ALPINE IMMUNE SCIENCES, INC","Pharmaceutical Products",14may2020,5.625,4.525483,.2636204,9,206,12
1013706,63388,"Wilhelmina International, Inc","Entertainment",14may2020,12.80488,15.31357,.7302405,21,713,34
1410172,178865,"Rubicon Technology, Inc","Electronic Equipment",14may2020,1.075269,1.548887,.0774443,2,80,4
766421,1230,"ALASKA AIR GROUP, INC","Transportation",14may2020,10.19417,11.91391,.7302076,21,620,38
1308208,162338,"UNIVERSAL LOGISTICS HOLDINGS, INC","Transportation",14may2020,12.5,15.35417,.8508112,22,776,43
1679063,32322,"Chicken Soup for the Soul Entertainment, Inc","Entertainment",14may2020,1.826484,1.754946,.1435865,4,110,9
874292,24428,"ADDVANTAGE TECHNOLOGIES GROUP INC","Wholesale",14may2020,7.407407,11.26989,.7307568,16,694,45
356037,2573,"CSP INC MA","Computers",14may2020,8.391608,12.35092,.525571,12,611,26
744452,106126,"APPLIED DNA SCIENCES INC","Electronic Equipment",14may2020,7.734807,8.877627,.5255255,14,473,28
1069394,126010,"FLEXIBLE SOLUTIONS INTERNATIONAL INC","Chemicals",14may2020,3.571429,6.415621,.41841,1,46,3
1582982,20143,"MTBC, Inc","Business Services",14may2020,7.185629,8.551666,.5449591,12,408,26
766792,2581,"CVD EQUIPMENT CORP","Machinery",14may2020,17.64706,22.76738,.917755,15,645,26
61004,6848,"LGL GROUP INC","Electronic Equipment",14may2020,25,27.15036,1.674327,28,827,51
1011432,116829,"CYNERGISTEK, INC","Business Services",14may2020,11.03896,12.50288,.6677412,17,543,29
1001907,61766,"ASTROTECH Corp","Measuring and Control Equity",14may2020,10.37037,10.86592,.726257,14,389,26
903651,28717,"INNODATA INC","Business Services",14may2020,9.302325,15.15584,.5907517,16,744,29
879526,24720,"WABASH NATIONAL Corp","Automobiles and Trucks",14may2020,15.28384,15.68599,.9244314,35,1069,63
33533,4450,"ESPEY MFG & ELECTRONICS CORP","Electronic Equipment",14may2020,4.347826,7.377429,.4162812,7,319,18
1437226,180822,"Mastech Digital, Inc","Business Services",14may2020,6.306306,9.475877,.7636237,7,273,22
720154,65905,"BIOANALYTICAL SYSTEMS INC","Business Services",14may2020,4.672897,7.389593,.2332022,10,507,16
812796,13484,"SOLIGENIX, INC","Pharmaceutical Products",15may2020,12.01923,13.54323,.6246877,50,1626,75
1138639,177257,"INFINERA Corp","Computers",15may2020,3.592814,9.238477,.4208417,6,461,21
836690,135844,"INNOVATIVE SOLUTIONS & SUPPORT INC","Computers",15may2020,6.71141,10.669,.6777438,10,488,31
350737,8073,"OCEAN BIO CHEM INC","Consumer Goods",15may2020,5.882353,9.793211,.4682013,5,251,12
1114925,138467,"LANTRONIX INC","Computers",15may2020,10.30928,11.23535,.5229937,20,623,29
1616741,22731,"PATRIOT TRANSPORTATION HOLDING, INC","Transportation",15may2020,8.759124,10.16904,.5902871,12,379,22
73756,8079,"OCEANEERING INTERNATIONAL INC","Petroleum and Natural Gas",15may2020,11.86441,15.90909,.6993007,21,819,36
1408278,196355,"Synacor, Inc","Business Services",15may2020,9.589041,12.06514,.6908463,14,489,28
1045742,66261,"LIVE VENTURES Inc","Retail",15may2020,11.44578,17.73378,.505476,19,842,24
355019,4826,"FONAR CORP","Healthcare",15may2020,11.16505,13.03183,.5988024,23,827,38
1513761,104432,"Norwegian Cruise Line Holdings Ltd","Transportation",15may2020,8.333333,12.00172,.4875251,21,837,34
1356576,186159,"SUPERNUS PHARMACEUTICALS, INC","Pharmaceutical Products",15may2020,4.347826,4.101634,.3266788,9,226,18
1438731,62582,"ALJ REGIONAL HOLDINGS INC","Business Services",15may2020,4.741379,4.68146,.2863278,11,327,20
1009891,166087,"AIR INDUSTRIES GROUP","Aircraft",15may2020,11.18881,11.05027,.6968641,16,444,28
1445283,26755,"PROTEOSTASIS THERAPEUTICS, INC","Pharmaceutical Products",15may2020,11.16279,13.49492,.7349492,24,863,47
857949,21241,"China Green Agriculture, Inc","Chemicals",15may2020,9.230769,6.780777,.5266623,24,515,40
811212,13794,"ThermoGenesis Holdings, Inc","Measuring and Control Equity",15may2020,13.33333,17.96765,.7735584,12,511,22
1774170,121759,"PowerFleet, Inc","Electronic Equipment",15may2020,3.076923,5.373134,.3150912,6,324,19
942126,31738,"TAITRON COMPONENTS INC","Wholesale",15may2020,15.38461,17.65369,1.410039,10,313,25
1499961,163806,"Net Element, Inc","Business Services",15may2020,10.3139,14.39883,.7917889,23,982,54
825324,22543,"Good Times Restaurants Inc","Restaurants, Hotel, Mc'el",15may2020,4.482759,5.534105,.3627004,13,473,31
1506439,186903,"SharpSpring, Inc","Business Services",15may2020,9.473684,10.34483,.7134364,9,261,18
