cik,gvkey,coname,FFI,filing_date,virus_sc_R,virus_sent_wc_R,virus_kw_freq_R,virus_sc,virus_sent_wc,virus_kw_freq
1393434,21015,"OCULAR THERAPEUTIX, INC","Pharmaceutical Products",08may2020,4.639684,5.966154,.2923077,94,3878,190
1534992,187833,"Fiesta Restaurant Group, Inc","Restaurants, Hotel, Mc'el",08may2020,9.633027,12.77321,.6816329,42,1724,92
906709,30137,"NEKTAR THERAPEUTICS","Pharmaceutical Products",08may2020,8.187135,10.15735,.577786,84,3305,188
1530950,170527,"Post Holdings, Inc","Food",08may2020,8.358209,10.12758,.487126,56,2183,105
914156,29449,"UFP TECHNOLOGIES INC","Rubber and Plastic Products",08may2020,12.21865,20.43165,1.027749,38,1988,100
12208,2220,"BIO-RAD LABORATORIES, INC","Measuring and Control Equity",08may2020,7.362784,7.630718,.5077381,55,1563,104
1001385,61635,"NORTHWEST PIPE CO","Steel Works Etc",08may2020,7.880435,12.26725,.5932822,29,1344,65
1158172,177780,"COMSCORE, INC","Business Services",08may2020,9.742647,10.80232,.5183347,53,1959,94
798354,12635,"FISERV INC","Business Services",08may2020,7.283763,11.16286,.6145573,48,2325,128
1356949,174119,"Houston Wire & Cable CO","Wholesale",08may2020,11.93182,14.15573,.973339,21,669,46
1001115,65896,"GEOSPACE TECHNOLOGIES CORP","Measuring and Control Equity",08may2020,3.781512,5.48054,.3249332,18,759,45
1296435,162264,"Neenah Inc","Business Supplies",11may2020,13.56932,18.12449,.9255492,46,1782,91
51253,6078,"INTERNATIONAL FLAVORS & FRAGRANCES INC","Chemicals",11may2020,9.731544,12.7957,.6135331,58,2169,104
1136869,144559,"ZIMMER BIOMET HOLDINGS, INC","Medical Equipment",11may2020,8.250356,11.21268,.5812509,58,2257,117
1579823,21178,"New Age Beverages Corp","Candy and Soda",11may2020,7.220217,8.587787,.4097441,40,1530,73
1340652,179671,"ChemoCentryx, Inc","Pharmaceutical Products",11may2020,11.33144,13.27716,.7069533,40,1371,73
1112920,147340,"GLOBALSCAPE INC","Business Services",11may2020,4.048583,6.625336,.4108157,20,887,55
1322439,163685,"Eagle Bulk Shipping Inc","Transportation",11may2020,5.204461,6.651303,.3328852,28,1039,52
55772,6433,"KIMBALL INTERNATIONAL INC","Business Supplies",11may2020,6.160164,9.625505,.4805126,30,1262,63
708821,8334,"PAR TECHNOLOGY CORP","Computers",11may2020,10.02785,15.5484,1.001968,36,1738,112
1460329,183799,"Fluent, Inc","Business Services",11may2020,7.258065,8.348961,.4647371,27,1024,57
98222,10565,"TIDEWATER INC","Transportation",11may2020,11.02151,15.34344,.8075492,41,1691,89
1399520,18978,"ONE Group Hospitality, Inc","Restaurants, Hotel, Mc'el",11may2020,11.58537,13.14045,.7680168,38,1249,73
1125376,178803,"ENSIGN GROUP, INC","Healthcare",11may2020,4.618578,5.818598,.2991115,89,3307,170
1567345,17687,"HEMISPHERE MEDIA GROUP, INC","Telecommunications",11may2020,7.305936,8.859333,.6086565,32,1179,81
1410098,183945,"CorMedix Inc","Pharmaceutical Products",11may2020,6.877324,8.870361,.5203109,37,1415,83
1297184,20659,"Amphastar Pharmaceuticals, Inc","Pharmaceutical Products",11may2020,11.65217,13.39731,.9964938,67,2178,162
1464790,178073,"B Riley Financial, Inc","Business Services",11may2020,4.997192,5.768629,.3428114,89,3315,197
1109354,138483,"BRUKER CORP","Measuring and Control Equity",11may2020,12.90323,15.57499,.9756678,72,2618,164
1375365,176567,"Super Micro Computer, Inc","Computers",11may2020,4.143646,4.220515,.3524627,30,934,78
894405,1743,"ARCBEST CORP DE","Transportation",11may2020,11.14458,16.18824,.7670588,74,3440,163
29002,3969,"DIODES INC DEL","Electronic Equipment",11may2020,8.86076,11.376,.7342277,35,1255,81
1615165,31091,"Veritone, Inc","Business Services",11may2020,11.23919,13.07862,.7990448,39,1424,87
1162461,146648,"CUTERA INC","Medical Equipment",11may2020,11.31148,13.12337,.9130309,69,2271,158
814549,13480,"EBIX INC","Business Services",11may2020,6.163328,7.648108,.4606697,40,1544,93
732834,3469,"CONTINENTAL RESOURCES, INC","Petroleum and Natural Gas",11may2020,7.109737,8.958038,.5395778,46,1710,103
821483,22447,"PAR PACIFIC HOLDINGS, INC","Petroleum and Natural Gas",11may2020,3.933434,6.489193,.2924846,26,1309,59
1501134,22867,"Invitae Corp","Healthcare",11may2020,5.268022,6.495553,.3212087,57,2184,108
792987,12262,"ASTEC INDUSTRIES INC","Machinery",11may2020,6.547619,9.316848,.4246284,33,1492,68
1657853,5600,"HERTZ GLOBAL HOLDINGS, INC","Business Services",11may2020,11.34185,12.42076,.654538,71,2410,127
1583648,22590,"PIERIS PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,4.841403,6.578473,.3551758,29,1278,69
1351288,247881,"GW PHARMACEUTICALS PLC","Pharmaceutical Products",11may2020,10.5,16.42074,.7666309,42,1992,93
1434316,18562,"FATE THERAPEUTICS INC","Pharmaceutical Products",11may2020,7.445888,9.414637,.4982887,86,3741,198
75208,8210,"OVERSEAS SHIPHOLDING GROUP INC","Transportation",11may2020,5.793451,5.814581,.3060306,23,646,34
1688941,29835,"Foundation Building Materials, Inc","Wholesale",11may2020,12.75626,13.43828,1.09514,56,1767,144
1637558,23537,"CONSOL Coal Resources LP","Coal",11may2020,10.02331,11.99637,.6274769,43,1453,76
1041024,66366,"ROCKWELL MEDICAL, INC","Medical Equipment",11may2020,5.996131,7.449764,.4716676,31,1153,73
1592016,19525,"AgroFresh Solutions, Inc","Chemicals",11may2020,4.556962,5.044482,.3028582,18,533,32
850261,183602,"Sorrento Therapeutics, Inc","Pharmaceutical Products",11may2020,6.487342,6.809813,.4879996,41,1535,110
1082324,122175,"VirnetX Holding Corp","Business Services",11may2020,2.937063,3.176531,.2382398,21,680,51
1013488,63739,"BJs RESTAURANTS INC","Restaurants, Hotel, Mc'el",11may2020,14.35523,17.56442,1.067673,59,2188,133
1177648,16269,"ENANTA PHARMACEUTICALS INC","Pharmaceutical Products",11may2020,10.70727,12.76699,.6492242,109,3933,200
1073349,118223,"BOTTOMLINE TECHNOLOGIES INC DE","Business Services",11may2020,4.77387,5.719209,.3446295,19,697,42
1023313,64061,"FORRESTER RESEARCH, INC","Business Services",11may2020,8.542713,14.10234,.6636395,34,1615,76
39899,4988,"TEGNA INC","Telecommunications",11may2020,8.899298,11.95368,.6877939,38,1373,79
1494319,21515,"Univar Solutions Inc","Wholesale",11may2020,6.632653,8.754363,.5879111,26,953,64
1175454,184700,"FLEETCOR TECHNOLOGIES INC","Business Services",11may2020,4.888268,8.139704,.417172,35,1678,86
1001233,133871,"SANGAMO THERAPEUTICS, INC","Pharmaceutical Products",11may2020,6.651549,7.35795,.4336853,88,3003,177
876523,24430,"EZCORP INC","Retail",11may2020,9.318182,10.33715,.6122773,41,1300,77
1059262,158737,"SP Plus Corp","Personal Services",11may2020,6.761566,8.541829,.3440188,57,2185,88
1373670,22047,"Green Brick Partners, Inc","Construction",11may2020,10.28037,17.72176,.7755696,33,1828,80
60977,6845,"LYDALL INC DE","Automobiles and Trucks",11may2020,13.30409,17.33967,.8266034,91,3650,174
915778,29722,"DSP GROUP INC DE","Electronic Equipment",11may2020,6.779661,7.880018,.4781236,52,1747,106
1048286,28930,"MARRIOTT INTERNATIONAL INC MD","Restaurants, Hotel, Mc'el",11may2020,16.0473,20.42155,.6414894,95,4234,133
1575793,19977,"Energous Corp","Miscellaneous",11may2020,4.123711,5.974166,.3528286,24,999,59
896156,23252,"ETHAN ALLEN INTERIORS INC","Consumer Goods",11may2020,9.624796,14.38537,.6975722,59,2619,127
1024305,12151,"COTY INC","Consumer Goods",11may2020,8.506224,13.5232,.5377415,82,4074,162
1631574,26340,"Wave Life Sciences Ltd","Pharmaceutical Products",11may2020,14.89796,16.73706,.851037,73,2655,135
1551693,22037,"Sientra, Inc","Medical Equipment",11may2020,7.272727,7.304617,.5210214,48,1416,101
887359,64334,"Vericel Corp","Pharmaceutical Products",11may2020,21.19048,27.05705,1.539316,89,3410,194
1534675,170765,"Tecnoglass Inc","Construction Materials",11may2020,7.849829,8.73392,.5303543,23,774,47
81362,8850,"QUAKER CHEMICAL CORP","Petroleum and Natural Gas",11may2020,13.13673,17.34706,.7244902,98,4262,178
1365038,185703,"LEAF GROUP LTD","Business Services",11may2020,6.109325,7.672542,.3443137,38,1493,67
5981,1585,"AMERICAN VANGUARD CORP","Chemicals",11may2020,8.086253,10.56297,.6178893,30,1077,63
1142750,144520,"AMN HEALTHCARE SERVICES INC","Business Services",11may2020,12.28501,13.64271,.9527721,50,1661,116
913277,185372,"Clarus Corp","Recreational Products",11may2020,10.40892,16.0767,.8972468,28,1308,73
884144,25138,"ASURE SOFTWARE INC","Business Services",11may2020,9.67742,16.02611,.7976795,27,1326,66
1690334,31384,"SEACOR Marine Holdings Inc","Transportation",11may2020,5.206074,6.547171,.3489088,24,957,51
1162112,185921,"RigNet, Inc","Telecommunications",11may2020,4.656319,6.047587,.3883014,21,732,47
1710366,32372,"CONSOL Energy Inc","Coal",11may2020,5.844981,6.626634,.3066309,46,1556,72
1168054,150699,"CIMAREX ENERGY CO","Petroleum and Natural Gas",11may2020,5.21978,6.928744,.4945499,38,1373,98
1638833,25898,"Surgery Partners, Inc","Healthcare",11may2020,10.61224,15.47428,.636388,52,2310,95
1089511,126555,"ALASKA COMMUNICATIONS SYSTEMS GROUP INC","Telecommunications",11may2020,7.407407,7.395035,.5989748,48,1284,104
1575828,17956,"FRANK'S INTERNATIONAL N V","Petroleum and Natural Gas",11may2020,10.75838,12.68882,.7819442,61,2142,132
275053,7799,"NATURES SUNSHINE PRODUCTS INC","Pharmaceutical Products",11may2020,7.708333,9.517209,.4774005,37,1236,62
1515156,156578,"Advanced Emissions Solutions, Inc","Machinery",11may2020,6.339468,8.727781,.4327275,31,1311,65
948708,61321,"SMITH MICRO SOFTWARE, INC","Business Services",11may2020,6.20438,7.825203,.6478658,17,616,51
70415,7759,"GP STRATEGIES CORP","Personal Services",11may2020,13.02326,15.99274,.8313808,56,2116,110
1175483,147303,"Drive Shack Inc","Entertainment",11may2020,11.29032,18.2608,.9851835,49,2354,127
1293971,17998,"bluebird bio, Inc","Pharmaceutical Products",11may2020,5.754909,6.63681,.3517204,85,3038,161
351789,4275,"ELECTRO SENSORS INC","Measuring and Control Equity",11may2020,6.779661,10.1471,.5703993,8,338,19
918541,29894,"NN INC","Machinery",11may2020,6.826568,8.55547,.4252348,37,1348,67
35214,4622,"FERRO CORP","Chemicals",11may2020,7.105263,8.453303,.4429679,27,916,48
1632127,23225,"Cable One, Inc","Telecommunications",11may2020,8.291457,11.94068,.6657116,33,1417,79
1679268,21834,"MAMMOTH ENERGY SERVICES, INC","Petroleum and Natural Gas",11may2020,3.930131,4.713472,.2998103,36,1242,79
792977,12250,"AMAG PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,13.17254,15.90006,.6927882,71,2800,122
778946,11877,"BLUEGREEN VACATIONS CORP","Restaurants, Hotel, Mc'el",11may2020,10.71429,14.5426,.8483954,72,3154,184
915913,29751,"ALBEMARLE CORP","Chemicals",11may2020,6.378601,7.092772,.3977886,31,1052,59
1360214,176636,"HARROW HEALTH, INC","Pharmaceutical Products",11may2020,9.10596,10.4493,.568084,55,1821,99
6176,1613,"AMPCO PITTSBURGH CORP","Fabricated Products",11may2020,7.936508,12.66493,.5902778,30,1459,68
880432,24890,"MISONIX INC","Medical Equipment",11may2020,14.10788,18.39334,1.131351,68,2585,159
1447028,62475,"Arbutus Biopharma Corp","Pharmaceutical Products",11may2020,11.70483,11.17907,.9127694,46,1188,97
1309108,162385,"WEX Inc","Business Services",11may2020,7.094134,9.352413,.5432937,52,1928,112
54381,6326,"KAMAN Corp","Aircraft",11may2020,7.521368,12.96234,.5660166,44,2313,101
1084048,122172,"J2 GLOBAL, INC","Business Services",11may2020,3.875969,4.649837,.3231694,35,1223,85
820318,14561,"II-VI INC","Measuring and Control Equity",11may2020,6.126915,8.041505,.4827785,28,1116,67
1336917,165052,"Under Armour, Inc","Apparel",11may2020,9.430439,11.24899,.6468869,101,3617,208
1159036,151630,"HALOZYME THERAPEUTICS, INC","Pharmaceutical Products",11may2020,4.64876,5.470438,.3190535,45,1646,96
827871,19784,"EAGLE PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,13.61257,17.04443,1.020523,78,3023,181
790526,13071,"RadNet, Inc","Healthcare",11may2020,4.658902,6.438365,.3925832,28,1066,65
818479,13700,"DENTSPLY SIRONA Inc","Medical Equipment",11may2020,12.89809,15.89896,.8796434,81,2675,148
1384905,18630,"RingCentral, Inc","Business Services",11may2020,6.124094,7.327675,.4036431,76,2832,156
858339,20423,"CAESARS ENTERTAINMENT Corp","Entertainment",11may2020,14.95215,18.62015,.9903939,125,5001,266
19411,2940,"MAGELLAN HEALTH INC","Business Services",11may2020,3.157895,5.121994,.2185857,18,867,37
1026655,14794,"CORE MOLDING TECHNOLOGIES INC","Rubber and Plastic Products",11may2020,6.549119,9.21095,.4025765,26,1144,50
837465,24978,"CALLAWAY GOLF CO","Recreational Products",11may2020,8.713693,12.36409,.6790041,63,2786,153
1178711,15539,"Paratek Pharmaceuticals, Inc","Pharmaceutical Products",11may2020,6.909091,8.272309,.444422,38,1638,88
886136,27790,"SAGA COMMUNICATIONS INC","Telecommunications",11may2020,7.887324,9.947227,.6671314,28,999,67
1280600,18510,"ACCELERON PHARMA INC","Pharmaceutical Products",11may2020,4.98615,7.53412,.4057543,18,817,44
1636519,24481,"Madison Square Garden Sports Corp","Entertainment",11may2020,8.953614,11.49002,.4628755,83,3649,147
1552275,12892,"Sunoco LP","Wholesale",11may2020,4.472844,5.615764,.4433497,14,456,36
1171155,162914,"RADIANT LOGISTICS, INC","Transportation",11may2020,5.392157,7.769556,.422833,33,1323,72
1692412,28370,"Playa Hotels & Resorts N V","Restaurants, Hotel, Mc'el",11may2020,13.21739,14.39689,1.14261,76,2331,185
1078271,119574,"EXTREME NETWORKS INC","Computers",11may2020,3.169308,3.986516,.234501,38,1360,80
1271214,21006,"Intersect ENT, Inc","Medical Equipment",11may2020,4.90566,4.922347,.4581194,52,1515,141
1121142,137609,"Maxar Technologies Inc","Electronic Equipment",11may2020,5.588235,6.677418,.2539203,57,1946,74
1001316,61711,"TG THERAPEUTICS, INC","Pharmaceutical Products",11may2020,5.358218,6.060305,.3456221,89,3051,174
1494891,26908,"Sensus Healthcare, Inc","Medical Equipment",11may2020,8.171206,10.48891,.8385446,21,738,59
1162194,179840,"FLUIDIGM CORP","Measuring and Control Equity",11may2020,5.847953,7.632381,.3852125,70,2655,134
1635881,23864,"Exterran Corp","Machinery",11may2020,6.828194,7.435987,.5191161,31,1060,74
1517130,17422,"Pingtan Marine Enterprise Ltd","Food",11may2020,2.595156,3.431959,.1482242,15,602,26
1145057,32557,"FORESCOUT TECHNOLOGIES, INC","Business Services",11may2020,9.734513,10.48134,.5893909,33,1067,60
865752,24316,"Monster Beverage Corp","Candy and Soda",11may2020,10.84559,12.35667,.8355697,59,2026,137
850429,15459,"TREDEGAR CORP","Rubber and Plastic Products",11may2020,15.05376,18.03846,.8547638,70,2448,116
1421182,179817,"Verso Corp","Business Supplies",11may2020,15.57632,20.33116,1.013547,50,2026,101
1084991,150562,"NATURAL GAS SERVICES GROUP INC","Business Services",11may2020,6.887755,6.972477,.5321101,27,760,58
1644378,26545,"RMR GROUP INC","Business Services",11may2020,10.27132,11.2186,.6818579,53,1925,117
1144980,144640,"ASBURY AUTOMOTIVE GROUP INC","Retail",11may2020,8.834586,10.46125,.5825012,47,1760,98
1708035,32285,"PQ Group Holdings Inc","Chemicals",11may2020,8.026756,7.936866,.4791432,48,1408,85
1509991,186276,"Kosmos Energy Ltd","Petroleum and Natural Gas",11may2020,4.895105,5.541775,.4046997,28,849,62
1428439,32382,"ROKU, INC","Recreational Products",11may2020,5.868902,6.999707,.3788249,77,2864,155
350698,9063,"AUTONATION, INC","Retail",11may2020,10.40268,12.75403,.8328706,62,2297,150
1201792,178797,"AMERICAN PUBLIC EDUCATION INC","Personal Services",11may2020,14.77733,17.9503,.9447525,73,2622,138
1006837,63952,"HC2 HOLDINGS, INC","Construction Materials",11may2020,8.870968,9.925789,.5862709,77,2675,158
1393066,2337,"Resolute Forest Products Inc","Business Supplies",11may2020,8.757062,15.66892,.7483118,31,1717,82
882796,29837,"BIOCRYST PHARMACEUTICALS INC","Pharmaceutical Products",11may2020,6.681853,7.545014,.4197194,88,3038,169
882104,24878,"PDL BIOPHARMA, INC","Pharmaceutical Products",11may2020,3.733032,4.665054,.2272061,33,1273,62
1590895,21808,"Eldorado Resorts, Inc","Entertainment",11may2020,10.49869,12.61517,.6180564,80,3327,163
1097864,134932,"ON SEMICONDUCTOR CORP","Electronic Equipment",11may2020,11.42322,18.32523,.8368201,61,3241,148
1270073,14320,"INTERCEPT PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,6.965841,8.578575,.4356859,104,4253,216
1437578,65275,"BRIGHT HORIZONS FAMILY SOLUTIONS INC","Personal Services",11may2020,14.01869,19.29359,.8446182,60,2764,121
1595097,22035,"Corbus Pharmaceuticals Holdings, Inc","Pharmaceutical Products",11may2020,8.085107,8.17453,.5519779,38,1244,84
1623613,7637,"Mylan N V","Pharmaceutical Products",11may2020,6.330598,7.755737,.3967328,54,1994,102
935419,61418,"RCI HOSPITALITY HOLDINGS, INC","Restaurants, Hotel, Mc'el",11may2020,12.07207,12.88033,.9923112,67,1960,151
16040,2593,"CABOT CORP","Chemicals",11may2020,8.300395,12.40773,.5391874,42,1933,84
721371,2751,"CARDINAL HEALTH INC","Wholesale",11may2020,5.614035,7.528216,.3545471,32,1274,60
1036044,65552,"Identiv, Inc","Computers",11may2020,2.636917,3.248276,.1741344,13,485,26
1351636,31457,"SHOTSPOTTER, INC","Business Services",11may2020,8.234019,8.66165,.6271212,76,2348,170
1559865,185375,"EVERTEC, Inc","Business Services",11may2020,12.47706,14.8032,.7168,68,2313,112
918965,29910,"SCANSOURCE, INC","Wholesale",11may2020,4.08998,5.19026,.2829697,20,697,38
1463972,184113,"Vuzix Corp","Recreational Products",11may2020,4.428044,4.357327,.2699229,12,339,21
108312,11580,"Woodward, Inc","Electrical Equipment",11may2020,7.868021,8.385598,.5226481,62,2166,135
1401680,185646,"Cornerstone OnDemand Inc","Business Services",11may2020,4.618474,6.685643,.3332408,46,1926,96
1320461,163765,"Cooper-Standard Holdings Inc","Automobiles and Trucks",11may2020,11.56463,17.01878,.8467472,51,2030,101
894081,155280,"Air Transport Services Group, Inc","Transportation",11may2020,6.23946,6.523621,.4637645,37,1055,75
1710583,32469,"Switch, Inc","Business Services",11may2020,4.672897,4.567939,.4328335,20,591,56
1594109,19906,"GrubHub Inc","Business Services",11may2020,6.266318,7.668367,.3890378,24,887,45
1289460,160376,"Texas Roadhouse, Inc","Restaurants, Hotel, Mc'el",11may2020,12.04819,12.65465,.7331602,60,1657,96
1651311,26385,"Merus N V","Pharmaceutical Products",11may2020,5.140562,6.142132,.3480783,64,2541,144
1024725,10443,"TENNECO INC","Automobiles and Trucks",11may2020,6.090808,7.054699,.4053166,55,1932,111
719135,12719,"Apyx Medical Corp","Medical Equipment",11may2020,11.94969,12.89538,.951117,38,1166,86
1438533,16848,"Retrophin, Inc","Pharmaceutical Products",11may2020,9.048508,10.4374,.5310612,97,3577,182
1371489,176251,"Information Services Group Inc","Business Services",11may2020,11.6041,13.50247,.8416497,34,1123,70
1102993,133869,"LIVEPERSON INC","Business Services",11may2020,2.801462,3.652636,.2612084,23,853,61
1101680,28071,"DASAN ZHONE SOLUTIONS INC","Electronic Equipment",11may2020,9.334889,11.29838,.6983458,80,2896,179
1055726,66697,"INOVIO PHARMACEUTICALS, INC","Medical Equipment",11may2020,5.337079,6.817143,.3503,57,2238,115
1346830,19154,"Cara Therapeutics, Inc","Pharmaceutical Products",11may2020,3.820817,4.274843,.2177098,58,2101,107
1386278,184392,"GREEN DOT CORP","Business Services",11may2020,7.423581,10.08472,.4805638,68,2833,135
875622,24710,"BIOSPECIFICS TECHNOLOGIES CORP","Pharmaceutical Products",11may2020,10.38251,13.4774,.843522,38,1422,89
65312,7295,"EVI INDUSTRIES, INC","Wholesale",11may2020,10.53864,19.82776,.7670053,45,2947,114
1057083,125014,"PC TEL INC","Electronic Equipment",11may2020,9.62963,12.7955,.7354597,52,1705,98
912752,60800,"SINCLAIR BROADCAST GROUP INC","Telecommunications",11may2020,8.623298,9.312119,.6499246,57,1791,125
50471,116166,"PARK CITY GROUP INC","Business Services",11may2020,5.964912,7.546388,.3628071,17,728,35
1113148,175533,"INFINITY PHARMACEUTICALS, INC","Pharmaceutical Products",11may2020,5.445935,4.995578,.3385976,69,1977,134
1387467,184604,"ALPHA & OMEGA SEMICONDUCTOR Ltd","Electronic Equipment",11may2020,7.28022,9.709005,.5746334,53,2112,125
1366246,176782,"GLU MOBILE INC","Business Services",11may2020,3.11493,3.29531,.2201321,29,988,66
1562476,16653,"Taylor Morrison Home Corp","Construction",11may2020,8.031496,9.567935,.5866871,51,1745,107
1398659,177983,"Genpact LTD","Business Services",11may2020,7.362784,9.847702,.5930185,55,2192,132
749660,12874,"ICAD INC","Medical Equipment",11may2020,11.58537,13.01964,.8189326,57,1876,118
1420520,27737,"Atomera Inc","Electronic Equipment",11may2020,4.093567,4.255319,.3128911,7,204,15
106532,11455,"WEYCO GROUP INC","Wholesale",11may2020,12.22222,16.08609,1.198136,22,725,54
933036,31460,"RENT A CENTER INC DE","Business Services",11may2020,11.73709,16.71107,.8557358,50,2070,106
783412,12568,"DAILY JOURNAL CORP","Business Services",11may2020,8.40708,12.84177,.5526469,19,883,38
1269021,17931,"PORTOLA PHARMACEUTICALS INC","Pharmaceutical Products",11may2020,5.484148,6.450089,.3168075,64,2321,114
1264587,171022,"STEMLINE THERAPEUTICS INC","Pharmaceutical Products",11may2020,4.30622,5.127231,.2435156,63,2295,109
1327318,20540,"TrueCar, Inc","Business Services",11may2020,9.612403,10.90438,.5710343,124,4583,240
1116463,12915,"ORASURE TECHNOLOGIES INC","Pharmaceutical Products",11may2020,10.42553,17.33437,.7674435,49,2462,109
1356090,18315,"PRECIGEN, INC","Pharmaceutical Products",11may2020,10.05362,12.01664,.6218524,75,2744,142
816761,178310,"TERADATA CORP DE","Business Services",11may2020,10.18277,14.15782,.6552838,39,1534,71
1575051,18321,"Ciner Resources LP","Nonmetallic Mining",11may2020,7.241379,8.058243,.4986536,42,1616,100
3545,1266,"ALICO, INC","Agriculture",11may2020,4.761905,7.5,.4088472,23,1119,61
924383,22373,"Genasys Inc","Recreational Products",12may2020,5.102041,7.769128,.4718094,25,988,60
1587246,19184,"Cypress Environmental Partners, L P","Petroleum and Natural Gas",12may2020,2.547771,3.611369,.1800229,16,662,33
90168,9698,"SIFCO INDUSTRIES INC","Aircraft",12may2020,10.38375,13.80605,.7726189,46,1912,107
203527,11115,"VARIAN MEDICAL SYSTEMS INC","Medical Equipment",12may2020,10.60606,13.54913,.6658959,77,2930,144
1461119,154773,"CRH Medical Corp","Healthcare",12may2020,6.131078,7.7831,.4062081,58,2031,106
700841,8892,"RCM TECHNOLOGIES INC","Business Services",12may2020,8.978328,12.78758,.5863301,58,2290,105
715787,6034,"INTERFACE INC","Textiles",12may2020,12.10191,15.63305,.9334764,38,1457,87
1282648,174169,"BATTALION OIL CORP","Petroleum and Natural Gas",12may2020,3.957382,5.77233,.2637105,26,1182,54
1601548,20661,"Vectrus, Inc","Business Services",12may2020,9.278351,14.24218,.8027949,45,1916,108
1389002,17376,"MARIN SOFTWARE INC","Business Services",12may2020,5.957031,7.149607,.4203734,61,2194,129
814676,13582,"CPS TECHNOLOGIES CORP DE","Construction Materials",12may2020,9.523809,9.528966,.7038441,14,352,26
946454,61285,"BALLANTYNE STRONG, INC","Consumer Goods",12may2020,11.91489,17.65121,.9234456,56,2504,131
13573,2342,"BOWL AMERICA INC","Entertainment",12may2020,10.73826,14.1039,.7012987,16,543,27
103730,11191,"VISHAY INTERTECHNOLOGY INC","Electronic Equipment",12may2020,6.915888,8.586259,.60558,37,1191,84
62234,7022,"MARCUS CORP","Entertainment",12may2020,14.31127,17.1713,.9904547,80,3346,193
1320854,162742,"FreightCar America, Inc","Shipbuilding, Railroad Eq",12may2020,7.786885,9.962783,.5153164,19,696,36
883902,25130,"Cornerstone Building Brands, Inc","Construction Materials",12may2020,7.798742,9.441566,.5592565,62,2296,136
868278,31418,"ProPhase Labs, Inc","Pharmaceutical Products",12may2020,3.194888,3.996704,.2678204,10,388,26
1006045,62168,"IRIDEX CORP","Medical Equipment",12may2020,6.443914,8.167706,.485376,54,1952,116
1183765,32267,"Molecular Templates, Inc","Pharmaceutical Products",12may2020,4.711347,5.208116,.2609276,71,2495,125
1341766,175269,"Celsius Holdings, Inc","Candy and Soda",12may2020,4.568528,5.11641,.4224559,18,545,45
1056358,112968,"MANNATECH INC","Pharmaceutical Products",12may2020,3.236246,3.734867,.2542373,20,617,42
1687187,29670,"Ramaco Resources, Inc","Coal",12may2020,10.76487,12.15623,.9202783,38,1136,86
1076930,61356,"NOVANTA INC","Electronic Equipment",12may2020,10.27668,16.3818,.7625559,52,2492,116
31791,4145,"PERKINELMER INC","Measuring and Control Equity",12may2020,3.75,5.003351,.2580429,36,1493,77
1488917,185125,"Electromed, Inc","Medical Equipment",12may2020,7.189542,12.37823,.5717916,22,1169,54
1054721,125274,"BSQUARE CORP WA","Wholesale",12may2020,10.1083,10.81438,.76679,28,818,58
1377789,176572,"AVIAT NETWORKS, INC","Electronic Equipment",12may2020,6.122449,7.493968,.5653223,33,1087,82
1286613,163668,"LINCOLN EDUCATIONAL SERVICES CORP","Personal Services",13may2020,14.47811,15.15857,.9543206,86,2605,164
101295,10902,"UNITED GUARDIAN INC","Pharmaceutical Products",13may2020,13.2,14.21384,.7686932,33,1017,55
863894,22817,"VERU INC","Rubber and Plastic Products",13may2020,15.47049,17.40169,.9350163,97,3350,180
2186,1117,"BK Technologies Corp","Electronic Equipment",13may2020,13.95349,15.74201,.990002,48,1606,101
1104855,133825,"Support com, Inc","Business Services",13may2020,2.092676,2.098416,.1468891,14,400,28
1273636,19967,"APPLIED GENETIC TECHNOLOGIES CORP","Pharmaceutical Products",13may2020,6.431535,7.957488,.408775,31,1168,60
1128928,4809,"FLOWERS FOODS INC","Food",13may2020,7.918263,10.65384,.5410154,62,2304,117
1366340,18108,"FINJAN HOLDINGS, INC","Business Services",13may2020,4.534005,4.304093,.2417154,18,552,31
1671584,27338,"Aptevo Therapeutics Inc","Pharmaceutical Products",13may2020,5.026455,4.662749,.3065917,38,1095,72
891482,28749,"FULL HOUSE RESORTS INC","Entertainment",13may2020,13.81215,16.55864,.7977066,75,2657,128
1051514,164293,"STRATA Skin Sciences, Inc","Medical Equipment",13may2020,12.57996,14.43512,.9675583,59,2029,136
1641991,24611,"SPX FLOW, Inc","Machinery",13may2020,6.993007,9.752289,.4900377,40,1811,91
1672909,31099,"Canterbury Park Holding Corp","Entertainment",13may2020,10.52632,12.3843,.8724332,34,1164,82
1606909,21904,"Pangaea Logistics Solutions Ltd","Transportation",13may2020,7.886436,8.865454,.5678526,25,765,49
1036262,64915,"INTEST CORP","Measuring and Control Equity",13may2020,14.41774,18.79799,1.23348,78,2987,196
1021270,63930,"BBQ HOLDINGS, INC","Restaurants, Hotel, Mc'el",13may2020,9.830508,10.60569,.815822,29,858,66
89140,9619,"SERVOTRONICS INC DE","Electrical Equipment",13may2020,4.405286,7.79846,.4011553,10,486,25
1039280,107446,"NETSOL TECHNOLOGIES INC","Business Services",13may2020,2.105263,1.840407,.1579453,12,268,23
